Date,Close,High,Low,Open,Volume,Symbol,Return,MA20,Volatility20
2020-11-11,281.0442199707031,281.51947162231846,274.8561214227025,277.4264052522999,36102900.0,QQQ,0.02236983576928986,,
2020-11-11,332.5094909667969,333.3391883318111,331.0085361992471,332.2577623282602,58649000.0,SPY,0.007428623523946687,,
2020-11-12,279.7249755859375,283.28459569065063,278.609573292505,282.01400261558,34414600.0,QQQ,-0.004694081183748033,,
2020-11-12,329.2838439941406,332.55608865324723,327.4659524226816,331.49329763734,67546200.0,SPY,-0.009700916997218423,,
2020-11-13,282.1789245605469,282.79968780168974,279.2109706129312,281.4418052112153,24806900.0,QQQ,0.008772720310258775,,
2020-11-13,333.842529296875,334.58832640287704,330.6821521807107,331.20421584497933,62892200.0,SPY,0.01384424224231151,,
2020-11-16,284.380615234375,284.6812881292035,281.2671500723911,281.87820453595083,30168400.0,QQQ,0.007802463196912912,,
2020-11-16,338.00982666015625,338.20559347455685,335.2316790566966,336.5275353075786,74541100.0,SPY,0.012482823479855076,,
2020-11-17,283.4786376953125,284.9044219328993,282.8384866499038,284.5746525336809,21843500.0,QQQ,-0.003171726519823226,,
2020-11-17,336.1919250488281,337.40388130288846,334.0663713105455,335.58596114697053,66111000.0,SPY,-0.005378250772442472,,
2020-11-18,281.3836364746094,284.5455869386125,281.2963471770887,282.9258361963525,28069600.0,QQQ,-0.007390331905555714,,
2020-11-18,332.1459045410156,337.0123074631445,332.1086061397919,336.4622769590578,70591300.0,SPY,-0.012034853327380968,,
2020-11-19,283.5853271484375,283.89570877581605,280.1615093703999,280.83075680460064,22718400.0,QQQ,0.007824515673379606,,
2020-11-19,333.54425048828125,333.9171490987625,330.16013940874217,331.5119288783694,59940900.0,SPY,0.004210035192810713,,
2020-11-20,281.6454162597656,284.25450381610545,281.55812699872547,283.50764636118333,25907300.0,QQQ,-0.006840660298536805,276.4525146484375,
2020-11-20,331.2601013183594,333.48821750475605,331.1855329986732,333.28311906270415,70417300.0,SPY,-0.006848114355375801,323.50008697509764,
2020-11-23,281.6551818847656,283.94417968052124,279.4049595909037,282.6444899762096,26875600.0,QQQ,3.467347393648623e-05,276.93359832763673,0.01920144704647647
2020-11-23,333.24591064453125,334.5138000241452,330.8313587818934,333.0781105421872,63230600.0,SPY,0.00599471327294987,324.3423812866211,0.013565236167727993
2020-11-24,285.61248779296875,286.1071567146077,280.9180761746602,282.7221140777269,24516800.0,QQQ,0.014050179661960538,277.50633697509767,0.019352416339357213
2020-11-24,338.61572265625,339.1657530390702,334.9519450408349,335.8096089274794,62415900.0,SPY,0.016113662134166873,325.50770263671876,0.013802924733153834
2020-11-25,287.3680114746094,288.00816248287106,285.7288436503381,286.679376286779,23326800.0,QQQ,0.006146522847114255,278.70128326416017,0.016750118643473384
2020-11-25,338.0936584472656,338.55978878288744,336.9935976832792,338.53182210076363,45330900.0,SPY,-0.0015417600957482458,327.18576965332034,0.010666490531480588
2020-11-27,290.0158996582031,291.1410108407256,288.93927265439135,289.33694355852936,17163100.0,QQQ,0.009214276042786684,279.7982604980469,0.016512554717585507
2020-11-27,339.0353088378906,339.5107425153413,338.01911949606887,339.19377724692663,28514100.0,SPY,0.0027851761400956576,328.7561630249023,0.010616714642108569
2020-11-30,290.6074523925781,290.9469303437233,285.9130427127646,290.33587595158434,27836200.0,QQQ,0.0020397251842818598,281.2647766113281,0.015010399019090848
2020-11-30,337.53436279296875,338.52255702297106,334.84014371693416,338.25219340899883,83872700.0,SPY,-0.00442710834475224,330.41186065673827,0.01023823229798587
2020-12-01,294.3320007324219,295.9614893032457,291.7811056527032,292.88682898291864,27521300.0,QQQ,0.012816424042740415,282.88842010498047,0.015077735069807013
2020-12-01,341.2260437011719,342.7735998433308,340.2098829744601,340.8065434655596,74231400.0,SPY,0.010937200223573917,332.08153533935547,0.010230060417886176
2020-12-02,294.7102966308594,295.0497746644868,291.31557549382376,293.1584181911478,23620000.0,QQQ,0.0012852693471867571,284.30450439453125,0.014868210569150053
2020-12-02,341.9439392089844,342.102407609276,339.529387204614,340.10738433573124,45927000.0,SPY,0.0021038707949303515,333.5153564453125,0.009817169213438242
2020-12-03,295.1273803710937,296.6792589428129,294.3999400655649,295.0207033341013,22828700.0,QQQ,0.0014152330101881994,285.1468841552734,0.011614421022540218
2020-12-03,341.8507385253906,343.2491298215101,340.7413458211083,341.84140681263983,62882000.0,SPY,-0.0002725612970633229,334.59445037841795,0.00890531926222924
2020-12-04,296.3300170898437,296.4755288035832,294.4968832526596,295.175809651773,19332100.0,QQQ,0.004074975074280784,285.6866424560547,0.010280301566728635
2020-12-04,344.7967224121094,344.7967224121094,342.3448715305177,342.4381033167671,50749900.0,SPY,0.008617749077935555,335.50853729248047,0.008165044763954635
2020-12-07,298.0080871582031,298.37666170088085,296.3301139611378,296.51440123247664,20851000.0,QQQ,0.005662842005812241,286.2996368408203,0.010309821562308212
2020-12-07,344.088134765625,344.58223185090435,342.81094202350715,344.02286968163634,48944300.0,SPY,-0.0020550881154765,336.3909194946289,0.008210319717228066
2020-12-08,299.0166931152344,299.317365995559,295.77716334686204,297.532716460866,18341500.0,QQQ,0.0033844918996974727,287.25500640869143,0.00883335900732749
2020-12-08,345.094970703125,345.66363609845934,342.7643188527253,342.81092050959734,42458900.0,SPY,0.0029260989722468267,337.1185501098633,0.007874801857571329
2020-12-09,292.2466735839844,299.0845996335578,291.1797553692577,298.8033440675616,48839300.0,QQQ,-0.022640941750502797,288.12259674072266,0.009472159235429992
2020-12-09,341.9998474121094,345.915325326866,341.1608184625429,345.756856938236,74098300.0,SPY,-0.00896890292173591,337.7156616210938,0.008228684247812113
2020-12-10,293.4202575683594,294.5453685880513,289.1235180497852,290.2098239723522,27519500.0,QQQ,0.004015730854974864,288.7413986206055,0.008327726719897746
2020-12-10,341.887939453125,342.9413700309111,339.743723006856,340.62005024527565,57735400.0,SPY,-0.0003272164003322864,338.18458404541013,0.008132189646070423
2020-12-11,292.7704467773437,292.8965411515516,289.4921114464137,291.76172138329946,26760400.0,QQQ,-0.0022146077997504676,289.39367218017577,0.008237819238436837
2020-12-11,341.48712158203125,341.89731861236754,338.65306921832496,340.1819621447532,57698600.0,SPY,-0.0011723662195715079,338.7947479248047,0.007731938432444075
2020-12-14,294.89453125,296.8440506274389,293.8955146776006,293.963386592522,28804800.0,QQQ,0.007255119142102862,290.0294525146484,0.00818199677803213
2020-12-14,339.9582214355469,344.75002707857266,339.7810896102844,343.66862960375323,69216200.0,SPY,-0.004477182446592232,339.1005325317383,0.0073098445308937676
2020-12-15,298.046875,298.046875,294.9625053529155,297.15453512734126,25709000.0,QQQ,0.010689732822910747,290.7127655029297,0.00830981306418957
2020-12-15,344.5543212890625,344.5543212890625,341.1329395328439,342.5126675313935,63865300.0,SPY,0.013519602009057552,339.4277572631836,0.00739919012224495
2020-12-16,299.6859741210937,300.4716071677364,297.3969469040032,298.4444773659384,25461900.0,QQQ,0.005499467562254168,291.52313232421875,0.008230598217038646
2020-12-16,345.094970703125,346.01789973177443,343.8830146707132,344.76867375400104,58420500.0,SPY,0.001569126783956154,339.87290954589844,0.0072462184260582525
2020-12-17,301.64520263671875,301.87797402861224,300.0836452167373,301.28633687434376,23730500.0,QQQ,0.006537604975911826,292.53621063232424,0.007904330198635725
2020-12-17,347.02471923828125,347.2298177334712,345.9153267120729,346.7450524040855,64119500.0,SPY,0.005591934681703492,340.6168502807617,0.006575727879926605
2020-12-18,300.73345947265625,302.59571930914933,298.35714310623587,302.2853377364645,41173400.0,QQQ,-0.003022568090235933,293.3936172485352,0.007964796157354988
2020-12-18,345.6390991210937,347.48348251320584,343.61682886083776,347.3149671344213,136542300.0,SPY,-0.0039928571089373754,341.22159271240236,0.006699329757379995
2020-12-21,300.1708984375,300.70530968561974,295.0015623349739,297.78054827043013,37095500.0,QQQ,-0.0018706300128449316,294.31989135742185,0.00771624202086589
2020-12-21,344.4032287597656,354.3273207303426,338.9449938903344,341.6975257603453,96386700.0,SPY,-0.0035756092539029893,341.87874908447264,0.0065143013915845045
2020-12-22,300.9871826171875,301.9102595258651,298.1595942389242,301.07463013569725,26176300.0,QQQ,0.0027193981293207603,295.28649139404297,0.007681208945657804
2020-12-22,343.8228454589844,344.843337922766,342.6900093950238,344.73099432258715,47949000.0,SPY,-0.0016851854231194618,342.4075958251953,0.006490721254817938
2020-12-23,299.4712219238281,301.3951257099304,299.31574985923913,301.0356095338715,21201300.0,QQQ,-0.005036628736737492,295.97942810058595,0.007464850975062255
2020-12-23,344.1317749023437,346.05104449361977,343.80408706266854,344.7964934994354,46201400.0,SPY,0.0008985134275965034,342.6833984375,0.005516607402826021
2020-12-24,300.79266357421875,301.239627187365,299.6558168283287,299.7335380271648,16785000.0,QQQ,0.00441258309196324,296.6506607055664,0.007429014168119771
2020-12-24,345.47052001953125,345.49860591081483,344.0193680171984,344.6091717341536,26457900.0,SPY,0.0038902107123570673,343.05224151611327,0.0055277773670376045
2020-12-28,303.82440185546875,304.3005444464445,301.5701007997822,303.4065872508198,22497700.0,QQQ,0.010079162986307066,297.34108581542966,0.007473690696827088
2020-12-28,348.4384155273437,348.8316180275012,347.40855183615247,348.0358129674166,39000400.0,SPY,0.00859087920915691,343.52239685058595,0.005768447767826318
2020-12-29,304.096435546875,305.7774496980875,303.1927818355016,305.15556134621625,25871900.0,QQQ,0.0008953648546492499,298.01553497314455,0.007480609781331874
2020-12-29,347.77374267578125,350.1517868754694,347.1839102280351,349.97389999212953,53680500.0,SPY,-0.001907576265827382,344.03436584472655,0.005661365357867327
2020-12-30,304.10614013671875,305.5830803872062,303.4842518291872,305.2624396152561,18138100.0,QQQ,3.19128694366011e-05,298.5042419433594,0.007069408240628258
2020-12-30,348.2699279785156,349.309163326104,347.87672541470425,348.59761582943503,49455300.0,SPY,0.001426747456310773,344.3865600585938,0.005209266073515275
2020-12-31,304.85430908203125,305.34014818219555,302.9304052234706,304.0089537922679,21611400.0,QQQ,0.002460223081901969,299.01144256591795,0.007071023691520803
2020-12-31,350.0394287109375,350.7696906226059,347.5584125092189,348.0733301574872,78520700.0,SPY,0.005080831246879969,344.7913345336914,0.00528341846387954
2021-01-04,300.5498352050781,306.3604825512733,296.5367987797349,306.1855579076332,45305900.0,QQQ,-0.014119773769688981,299.2825653076172,0.007909510647918653
2021-01-04,345.2739562988281,351.5092819858067,341.5571038998392,351.37819543116666,110210800.0,SPY,-0.013614101787500887,344.9624954223633,0.006233754922963998
2021-01-05,303.027587890625,303.2996862884848,299.5587188104118,299.5587188104118,29323400.0,QQQ,0.008244066026042551,299.61744384765626,0.008050150210007514
2021-01-05,347.6519775390625,348.7473845802602,344.58112922844174,344.6279581008829,66426200.0,SPY,0.00688734611126085,345.1052581787109,0.006126486962482651
2021-01-06,298.8299865722656,303.0470673140908,297.31417062463345,298.3052719278478,52809600.0,QQQ,-0.013852208465832683,299.6585388183594,0.008635660619365519
2021-01-06,349.7304077148437,352.9417139632321,345.58289548005973,346.1352704406905,107997700.0,SPY,0.005978479370357226,345.3873718261719,0.0062176399160066695
2021-01-07,306.0592041015625,306.89483310358713,301.46315563063246,301.4923047899295,30394800.0,QQQ,0.0241917406356027,300.01066436767576,0.01016143791386975
2021-01-07,354.9266052246094,355.6755816081708,351.9400140376987,352.1179009288276,68766800.0,SPY,0.014857722963576236,345.8789535522461,0.0069575434752489635
2021-01-08,309.9945678710937,310.3443875250699,306.15642621705047,308.3524289545988,33955800.0,QQQ,0.012858178145902954,300.89805908203124,0.008782097504115384
2021-01-08,356.9488525390625,357.1641682352384,353.0541127402017,356.3215627156096,71677200.0,SPY,0.005697649273638916,346.62640380859375,0.006565878673393044
2021-01-11,305.51519775390625,308.2067367945107,304.86416004596754,307.0310139941435,32746400.0,QQQ,-0.014449834227579506,301.50280609130857,0.009600926711353219
2021-01-11,354.542724609375,356.3121933540035,353.6345757978264,353.7562908815828,51034700.0,SPY,-0.006740819903389927,347.25914306640624,0.006844551515647672
2021-01-12,305.0293273925781,306.6422876057144,302.3863606896952,305.55401243157564,29266800.0,QQQ,-0.0015903312336019715,302.1157501220703,0.009587284560714504
2021-01-12,354.6175842285156,355.6380765572961,352.3612553180215,354.7299563854463,52547700.0,SPY,0.0002111441412966375,347.9156661987305,0.006819437042269382
2021-01-13,307.0892944335937,307.8860483008099,304.68924725093456,305.29168320189524,22898400.0,QQQ,0.006753340928311369,302.72548828125,0.009573721808520402
2021-01-13,355.57257080078125,356.5743201761585,353.7562732681172,354.54270695675297,45303600.0,SPY,0.002693003998499588,348.6963836669922,0.006652388615591162
2021-01-14,305.44708251953125,308.537012426932,304.97093998365733,307.5361849542858,23500100.0,QQQ,-0.005347669045550396,303.0954986572266,0.009485108386557988
2021-01-14,354.327392578125,356.8271519116291,353.99036178526615,356.3215771507239,49989100.0,SPY,-0.0035018961666587467,349.18503723144534,0.006211478351831105
2021-01-15,303.027587890625,306.1952687159274,301.7838408220294,305.2333166642086,35118700.0,QQQ,-0.00792115809045757,303.2625793457031,0.009643521999440838
2021-01-15,351.743408203125,353.50350553896874,349.8709386967397,352.6983573655993,107160000.0,SPY,-0.0072926463748643755,349.5174591064453,0.0065090577517593244
2021-01-19,307.4487609863281,307.9540230707426,304.2519308006086,305.34993211886086,24537000.0,QQQ,0.014590001941667818,303.5527572631836,0.01006347665300753
2021-01-19,354.5052490234375,355.04828112745787,352.7264088801036,354.21501856397003,51233300.0,SPY,0.007851862340281901,349.8914855957031,0.006612229568662596
2021-01-20,314.6003112792969,315.54284053256134,307.5459461163159,311.07314352444246,30728100.0,QQQ,0.023260950117430346,304.2460998535156,0.011166112280834646
2021-01-20,359.4111328125,360.25373828155864,356.41517050960914,356.80837306175,61836100.0,SPY,0.013838677431651014,350.58008728027346,0.007076974300683202
2021-01-21,317.1169128417969,317.86512410401656,314.56142384501385,315.9411904125108,25130600.0,QQQ,0.00799936132379031,305.0934005737305,0.011189450525625177
2021-01-21,359.7388000488281,360.4035472353348,358.8119368694988,359.972858716062,47840100.0,SPY,0.0009116780378060074,351.34686584472655,0.006961790818714127
2021-01-22,316.2035827636719,317.21410690070263,315.5136697825064,316.0772598332255,21609400.0,QQQ,-0.0028801052266191896,305.8542205810547,0.011261629514969606
2021-01-22,358.465576171875,359.6358696437213,357.49188400324584,357.8757436906056,52860500.0,SPY,-0.003539300950523794,352.0790023803711,0.007028328262280043
2021-01-25,318.8173828125,320.96481340814444,312.307155381188,319.5947433176896,39080600.0,QQQ,0.008266193652782361,306.82152862548827,0.011183849211472847
2021-01-25,359.8792419433594,360.2349871014211,354.327348891495,359.20515186913644,70402000.0,SPY,0.003943658374623293,352.8663757324219,0.007033663111852497
2021-01-26,319.2838134765625,320.42069029323125,317.95261876480964,319.5364593587717,25498100.0,QQQ,0.0014630026128055196,307.74608612060547,0.011186383113936823
2021-01-26,359.3175048828125,361.2461459790852,359.0834462199482,360.8342004467149,42665300.0,SPY,-0.0015609043119949595,353.55872497558596,0.007072803918435775
2021-01-27,310.38330078125,317.02957911880424,308.37191888016315,317.0198824966362,55264000.0,QQQ,-0.027876492072673953,308.0740310668945,0.013002669484382393
2021-01-27,350.5355834960937,356.06873314994533,348.288626276301,355.97510398003493,123351100.0,SPY,-0.02444056097290037,353.66358337402346,0.009034893664427982
2021-01-28,312.2196960449219,317.17526158448135,310.9662226644596,311.5881110450291,42836300.0,QQQ,0.0059165401587313315,308.4801940917969,0.013045920886604204
2021-01-28,353.55029296875,357.57609050684005,351.9212538321037,352.361256685765,94198100.0,SPY,0.008600295132918712,353.95241088867186,0.009201363877210069
2021-01-29,305.6511535644531,311.63669603615364,303.9021443147301,310.5289684322634,55259000.0,QQQ,-0.02103820663358691,308.5574447631836,0.01397954257169774
2021-01-29,346.4723815917969,352.6515363137359,344.787141992205,351.677844227635,126765100.0,SPY,-0.02001953192435546,353.86253356933594,0.010314690432879798
2021-02-01,313.2886047363281,314.37687994556484,307.069838420789,309.10064299039595,35646000.0,QQQ,0.02498747700706616,308.9791595458984,0.015027108093021645
2021-02-01,352.23956298828125,353.2787697068861,346.7625847217708,349.88960493835793,75817600.0,SPY,0.0166454289083251,353.9725402832031,0.010932424682212644
2021-02-02,318.3995361328125,319.5558356744679,316.0966633214835,316.261861678835,33930800.0,QQQ,0.016313811990659177,309.8716445922852,0.014905466176762498
2021-02-02,357.2203369140625,358.78386142826054,352.32384773866625,355.4414967055677,64450700.0,SPY,0.014140302365600377,354.56985931396486,0.01082485229811898
2021-02-03,317.13641357421875,320.84823232691764,317.07811524015733,320.47898977568013,24824500.0,QQQ,-0.0039670992424651885,310.5770858764648,0.014929191067773882
2021-02-03,357.501220703125,359.2332605872249,356.2185837542622,358.05359573948704,52427100.0,SPY,0.000786304025938156,355.062321472168,0.010758460447498269
2021-02-04,320.8870544433594,320.97450193800086,317.21411140206624,318.5356094009459,22350900.0,QQQ,0.011826585370219078,311.67993927001953,0.014558988067972747
2021-02-04,361.5645446777344,361.6113449923203,357.61363240590646,358.54049577902424,47142600.0,SPY,0.011365902378228876,355.6540283203125,0.01094358526953211
2021-02-05,321.9753112792969,322.9858650268445,320.19715301550707,321.8392917352962,22732000.0,QQQ,0.0033914014942899584,312.4757446289062,0.013735337998041197
2021-02-05,362.9875793457031,363.6991269229733,361.517712452326,363.4463538176044,48669800.0,SPY,0.003935769391429478,356.0570770263672,0.010517846786798955
2021-02-08,324.13238525390625,324.28785731678926,322.0238602675705,323.6659987185212,20462800.0,QQQ,0.006699501169945998,313.18263549804686,0.01356185111058081
2021-02-08,365.6089782714844,365.6557785722611,363.58670813187786,364.44802795313245,38365200.0,SPY,0.007221731747699023,356.4900833129883,0.010557774440660712
2021-02-09,324.0644836425781,325.32765374402766,323.1899493303581,323.1996756037342,17597500.0,QQQ,-0.00020948727870850892,314.11009979248047,0.012997140944617194
2021-02-09,365.3656005859375,365.9648045229271,364.354479656788,364.766396648948,35551100.0,SPY,-0.0006656775407910542,357.0312271118164,0.010401938677061467
2021-02-10,323.32598876953125,325.9592289401402,320.1680339581083,325.5025389043574,28068700.0,QQQ,-0.002278851618498834,315.0249328613281,0.013010932880253259
2021-02-10,365.2063903808594,367.2661179869432,362.7909176170096,367.11631701817225,59154400.0,SPY,-0.0004357558697994923,357.56066741943357,0.010407345851409757
2021-02-11,325.10406494140625,325.51218281505834,322.71374497648424,324.861145401992,22046100.0,QQQ,0.005499329573356526,315.92567138671876,0.012994892081009062
2021-02-11,365.7962951660156,366.7138155669804,363.3527360226122,366.29249847319824,42913300.0,SPY,0.00161526413746782,358.0718536376953,0.010403763513059253
2021-02-12,326.9212646484375,327.08643339844696,323.20944541797354,324.25884521942504,20346800.0,QQQ,0.0055895939269745565,316.99938049316404,0.012857407517460303
2021-02-12,367.6032409667969,367.8466425830375,364.9162231244043,364.9911379075693,50593300.0,SPY,0.004939759709597924,358.7356460571289,0.010362593421829573
2021-02-16,326.0370178222656,328.61195996106966,324.87099174082323,327.7180026781938,27080800.0,QQQ,-0.0027047699914007906,318.1498519897461,0.012665396698393987
2021-02-16,367.2849426269531,369.0357259033939,366.5640520342695,368.83909600133495,50972400.0,SPY,-0.0008658746832770348,359.5127227783203,0.010160462666144685
2021-02-17,324.4725341796875,326.15354834794044,320.81904386184914,323.053892135845,31360300.0,QQQ,-0.004798484702835171,319.00104064941405,0.012532726005259242
2021-02-17,367.369140625,367.62191370338655,364.5042362118772,365.52475715839137,52290600.0,SPY,0.00022924435029825219,360.1559173583984,0.010080479349604942
2021-02-18,323.0539245605469,324.41426841400585,319.06031084605536,320.87737439501245,32236200.0,QQQ,-0.004372048385318905,319.42372131347656,0.011647074136246773
2021-02-18,365.80560302734375,366.5545793175443,363.0156134888607,364.7476533030153,59712800.0,SPY,-0.004256039565534109,360.47564086914065,0.009752866775092094
2021-02-19,321.6449584960937,324.5308443974643,320.6247080843372,324.40452146675216,39157700.0,QQQ,-0.0043613959074164654,319.6501235961914,0.011605855036663417
2021-02-19,365.1595764160156,367.3597334193757,364.7101735265169,367.06950298187,83241000.0,SPY,-0.0017660380431073763,360.7466796875,0.009771458540791684
2021-02-22,313.3079528808594,318.51613432625743,313.10390874112846,317.2529643997557,47256900.0,QQQ,-0.02591990141619327,319.5053421020508,0.013042159806038893
2021-02-22,362.3509521484375,364.7757968427911,362.0794360573979,362.3790380494679,67414200.0,SPY,-0.0076914983173776985,360.9409484863281,0.00991147204713554
2021-02-23,312.3752136230469,314.04650182258564,302.19201230803463,308.02208328503855,97241900.0,QQQ,-0.0029770685654033624,319.1832336425781,0.01289136448636724
2021-02-23,362.79095458984375,364.1485063646974,355.9564525513784,360.1320514093147,107284100.0,SPY,0.0012142991174644013,361.08653411865237,0.00988155429452539
2021-02-24,314.9501647949219,315.2611090394534,307.0115382047302,309.7128033158876,58206300.0,QQQ,0.008243135369191856,318.96655120849607,0.013046125783725675
2021-02-24,366.7886352539063,367.21932376060425,360.7031100835053,361.6955165178724,72433900.0,SPY,0.011019240180842438,361.46009063720703,0.010143753136049486
2021-02-25,303.9701538085937,314.8529642147597,302.4251886449934,312.28774854888815,110182600.0,QQQ,-0.034862693256495825,318.64589385986324,0.013881615805049468
2021-02-25,357.9505615234375,366.89161908334,356.499409324203,365.5153530804865,146670500.0,SPY,-0.024095822173854198,361.8308395385742,0.010098297978894449
2021-02-26,305.2431335449219,310.07234778159307,302.0754517793243,306.90469566927345,104739800.0,QQQ,0.004187844498475757,318.2970657348632,0.01384192835388064
2021-02-26,356.106201171875,360.9933472345688,354.1120453484226,359.84179688986745,152701600.0,SPY,-0.005152556106387762,361.9586349487305,0.010028396714906114
2021-03-01,314.4254150390625,314.765508415278,308.93543791994523,310.2277571656376,49164500.0,QQQ,0.030081860933292015,318.7357788085937,0.014650508713559527
2021-03-01,364.7382507324219,365.9928301976005,356.302796696442,361.0026839459195,105348800.0,SPY,0.024240098970870205,362.8719284057617,0.010165797927281258
2021-03-02,309.38238525390625,315.1444308372609,309.1297690434191,315.06670961555807,48370000.0,QQQ,-0.016038874543680692,318.5404678344726,0.014051439303390112
2021-03-02,361.8922119140625,365.1971196546676,361.3866371159713,364.9630609518723,79595300.0,SPY,-0.00780296229595967,363.3545608520508,0.009855865677552401
2021-03-03,300.4040832519531,309.22690965210626,300.34578492301915,308.28438046331416,86301100.0,QQQ,-0.029020081394048214,317.64069519042965,0.014825950671984103
2021-03-03,357.0986328125,362.1636371265184,356.99563214374973,361.189973661977,119940200.0,SPY,-0.013245875273770191,363.34847564697264,0.009894824079666523
2021-03-04,295.4873962402344,303.20252481788265,291.6103794060493,300.034843864156,139131600.0,QQQ,-0.016366911389799732,316.55824432373043,0.015133422726757616
2021-03-04,352.6795959472656,359.51409730594685,348.166938181186,356.91136618185686,183433000.0,SPY,-0.01237483557534269,363.1073944091797,0.010272284369752268
2021-03-05,299.93768310546875,300.8413369058363,289.02575358934234,298.11092295852904,121523700.0,QQQ,0.015060834816847057,315.51077575683587,0.015321031723066278
2021-03-05,359.1676940917969,360.2256437904817,348.878484696464,356.199817756297,152039600.0,SPY,0.018396579272199842,362.9875518798828,0.010810555933220903
2021-03-08,291.4452209472656,301.27860158641573,291.0274063530844,299.3935431228174,88409800.0,QQQ,-0.02831408868093732,313.9842712402343,0.0162112480164914
2021-03-08,357.3794860839844,362.9594365096086,357.09862712207564,360.13201819714425,123149200.0,SPY,-0.004978755153172143,362.7071472167969,0.010811492580875465
2021-03-09,302.9400939941406,304.8446045678028,298.2274785672313,298.76188970226286,80391100.0,QQQ,0.039440938539029524,312.92465667724605,0.01887288900357328
2021-03-09,362.4820251464844,365.0472992498292,360.7406136330213,361.24618840423545,113633600.0,SPY,0.014277649560727523,362.55079956054686,0.011192777973357859
2021-03-10,302.0753479003906,307.5070259176589,301.38546462571725,307.2058080236493,76798100.0,QQQ,-0.002854511868497389,311.8251998901367,0.01886004855583822
2021-03-10,364.7382507324219,366.4422045047818,363.4181851334653,364.8412513922253,109899400.0,SPY,0.00622437922273722,362.5194320678711,0.011288820175335423
2021-03-11,309.0325927734375,310.80102484560626,305.9329364442492,306.826863926309,53484800.0,QQQ,0.023031488406465517,311.11053009033196,0.019762458039892766
2021-03-11,368.4363708496094,370.4211834677537,366.7605030526777,367.2192773978372,86245000.0,SPY,0.010139106906833506,362.6809310913086,0.0115139978089205
2021-03-12,306.5256042480469,309.2171719066868,302.57089641274695,304.97091315895346,69315600.0,QQQ,-0.008112375794706472,310.181607055664,0.0197223035351004
2021-03-12,368.9327087402344,369.0731382557075,366.2550907398119,367.0696105011765,64653600.0,SPY,0.001347146834283608,362.8377517700195,0.011512790980788569
2021-03-15,309.8002319335937,309.9654303200761,305.20421177246004,306.84635075049283,42955700.0,QQQ,0.010683047811226087,309.32555541992184,0.019868052968595222
